tanggal,komoditas,nilai,satuan,tahun,bulan,split,nilai_norm_train_minmax,source_file,source_sheet,nama_asli,catatan
2021-04-01,Telur Ayam Ras,1332.0,Ton,2021,4,train,0.03516624040920716,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-05-01,Telur Ayam Ras,1894.0,Ton,2021,5,train,0.21483375959079284,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-06-01,Telur Ayam Ras,1545.0,Ton,2021,6,train,0.10326086956521739,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-07-01,Telur Ayam Ras,1727.0,Ton,2021,7,train,0.16144501278772377,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-08-01,Telur Ayam Ras,1792.0,Ton,2021,8,train,0.18222506393861893,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-09-01,Telur Ayam Ras,1584.0,Ton,2021,9,train,0.11572890025575447,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-10-01,Telur Ayam Ras,1639.0,Ton,2021,10,train,0.13331202046035806,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-11-01,Telur Ayam Ras,1471.0,Ton,2021,11,train,0.07960358056265984,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2021-12-01,Telur Ayam Ras,1663.0,Ton,2021,12,train,0.1409846547314578,lap .bln 21 .xlsx,21,Telur Ayam Ras,
2022-01-01,Telur Ayam Ras,1411.0,Ton,2022,1,train,0.060421994884910485,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-02-01,Telur Ayam Ras,1349.0,Ton,2022,2,train,0.04060102301790281,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-03-01,Telur Ayam Ras,1496.0,Ton,2022,3,train,0.08759590792838874,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-04-01,Telur Ayam Ras,1882.0,Ton,2022,4,train,0.21099744245524296,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-05-01,Telur Ayam Ras,2231.0,Ton,2022,5,train,0.3225703324808184,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-06-01,Telur Ayam Ras,1548.0,Ton,2022,6,train,0.10421994884910486,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-07-01,Telur Ayam Ras,1920.0,Ton,2022,7,train,0.2231457800511509,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-08-01,Telur Ayam Ras,1496.0,Ton,2022,8,train,0.08759590792838874,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-09-01,Telur Ayam Ras,1456.0,Ton,2022,9,train,0.0748081841432225,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-10-01,Telur Ayam Ras,1486.0,Ton,2022,10,train,0.08439897698209718,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-11-01,Telur Ayam Ras,1445.0,Ton,2022,11,train,0.0712915601023018,lap .bln 22.xlsx,22,Telur Ayam Ras,
2022-12-01,Telur Ayam Ras,1663.0,Ton,2022,12,train,0.1409846547314578,lap .bln 22.xlsx,22,Telur Ayam Ras,
2023-01-01,Telur Ayam Ras,1677.8500000000004,Ton,2023,1,validation,0.14573209718670088,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-02-01,Telur Ayam Ras,1619.8000000000002,Ton,2023,2,validation,0.12717391304347833,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-03-01,Telur Ayam Ras,1495.6640000000002,Ton,2023,3,validation,0.08748849104859342,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-04-01,Telur Ayam Ras,1882.0100000000002,Ton,2023,4,validation,0.21100063938618932,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-05-01,Telur Ayam Ras,1755.8000000000002,Ton,2023,5,validation,0.17065217391304355,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-06-01,Telur Ayam Ras,1689.5100000000002,Ton,2023,6,validation,0.1494597186700768,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-07-01,Telur Ayam Ras,1592.7599999999998,Ton,2023,7,validation,0.1185294117647058,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-08-01,Telur Ayam Ras,1807.1399999999999,Ton,2023,8,validation,0.1870652173913043,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-09-01,Telur Ayam Ras,1763.74,Ton,2023,9,validation,0.173190537084399,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-10-01,Telur Ayam Ras,1839.96,Ton,2023,10,validation,0.19755754475703327,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-11-01,Telur Ayam Ras,1767.6100000000001,Ton,2023,11,validation,0.17442774936061387,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2023-12-01,Telur Ayam Ras,1885.28,Ton,2023,12,validation,0.2120460358056266,rekap ketersediaan 2023.xlsx,Sheet1,Telur Ayam Ras,
2024-01-01,Telur Ayam Ras,2110.26,Ton,2024,1,stress_test,0.2839705882352942,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-02-01,Telur Ayam Ras,2620.57,Ton,2024,2,stress_test,0.4471131713554988,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-03-01,Telur Ayam Ras,5770.71883711488,Ton,2024,3,stress_test,1.454194001635192,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-04-01,Telur Ayam Ras,6850.036992914805,Ton,2024,4,stress_test,1.7992445629523033,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-05-01,Telur Ayam Ras,9015.246992914797,Ton,2024,5,stress_test,2.4914472483742958,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-06-01,Telur Ayam Ras,2121.9730036674923,Ton,2024,6,stress_test,0.2877151546251574,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-07-01,Telur Ayam Ras,2158.2629032258087,Ton,2024,7,stress_test,0.2993167849187368,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-08-01,Telur Ayam Ras,3177.3032258064563,Ton,2024,8,stress_test,0.6250969391964375,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-09-01,Telur Ayam Ras,5055.3035483870935,Ton,2024,9,stress_test,1.2254806740367945,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-10-01,Telur Ayam Ras,6601.9958064515995,Ton,2024,10,stress_test,1.7199475084563938,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-11-01,Telur Ayam Ras,7049.1592043010605,Ton,2024,11,stress_test,1.8629025589197763,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2024-12-01,Telur Ayam Ras,9329.1651612903,Ton,2024,12,stress_test,2.591804719082577,rekap ketersediaan 2024.xlsx,Sheet1,Telur Ayam Ras,
2019-01-01,Gula Pasir,911.904,Ton,2019,1,train,0.00025322826686055864,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-02-01,Gula Pasir,997.5,Ton,2019,2,train,0.0020740722462117334,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-03-01,Gula Pasir,971.25,Ton,2019,3,train,0.0015156681799239592,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-04-01,Gula Pasir,971.25,Ton,2019,4,train,0.0015156681799239592,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-05-01,Gula Pasir,1300.0,Ton,2019,5,train,0.008509014343432753,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-06-01,Gula Pasir,2200.0,Ton,2019,6,train,0.027654296616156447,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-07-01,Gula Pasir,1000.0,Ton,2019,7,train,0.0021272535858581883,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-08-01,Gula Pasir,950.0,Ton,2019,8,train,0.0010636267929290942,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-09-01,Gula Pasir,1000.0,Ton,2019,9,train,0.0021272535858581883,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-10-01,Gula Pasir,900.0,Ton,2019,10,train,0.0,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-11-01,Gula Pasir,900.0,Ton,2019,11,train,0.0,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2019-12-01,Gula Pasir,1010.0,Ton,2019,12,train,0.0023399789444440073,Ketersediaan bapok 12-19 .xlsx,2019,Gula,
2020-01-01,Gula Pasir,11500.0,Ton,2020,1,train,0.22548888010096796,lap .bln 20 .xlsx,20,Gula,
2020-02-01,Gula Pasir,11500.0,Ton,2020,2,train,0.22548888010096796,lap .bln 20 .xlsx,20,Gula,
2020-03-01,Gula Pasir,13000.0,Ton,2020,3,train,0.25739768388884077,lap .bln 20 .xlsx,20,Gula,
2020-04-01,Gula Pasir,12971.25,Ton,2020,4,train,0.25678609848290657,lap .bln 20 .xlsx,20,Gula,
2020-05-01,Gula Pasir,13000.0,Ton,2020,5,train,0.25739768388884077,lap .bln 20 .xlsx,20,Gula,
2020-06-01,Gula Pasir,33094.8,Ton,2020,6,train,0.684865037459872,lap .bln 20 .xlsx,20,Gula,
2020-07-01,Gula Pasir,44818.0,Ton,2020,7,train,0.9342472298371991,lap .bln 20 .xlsx,20,Gula,
2020-08-01,Gula Pasir,47908.97,Ton,2020,8,train,1.0,lap .bln 20 .xlsx,20,Gula,
2020-09-01,Gula Pasir,14217.81,Ton,2020,9,train,0.2833035907827804,lap .bln 20 .xlsx,20,Gula,
2020-10-01,Gula Pasir,14034.03,Ton,2020,10,train,0.2793941241426902,lap .bln 20 .xlsx,20,Gula,
2020-11-01,Gula Pasir,13438.84,Ton,2020,11,train,0.26673292352502087,lap .bln 20 .xlsx,20,Gula,
2020-12-01,Gula Pasir,15471.765,Ton,2020,12,train,0.3099783934853284,lap .bln 20 .xlsx,20,Gula,
2021-01-01,Gula Pasir,13524.0,Ton,2021,1,train,0.2685444926787377,lap .bln 21 .xlsx,21,Gula,
2021-02-01,Gula Pasir,16570.0,Ton,2021,2,train,0.3333406369039781,lap .bln 21 .xlsx,21,Gula,
2021-03-01,Gula Pasir,18227.0,Ton,2021,3,train,0.3685892288216483,lap .bln 21 .xlsx,21,Gula,
2021-04-01,Gula Pasir,12554.0,Ton,2021,4,train,0.24791013289591327,lap .bln 21 .xlsx,21,Gula,
2021-05-01,Gula Pasir,19998.0,Ton,2021,5,train,0.4062628898271968,lap .bln 21 .xlsx,21,Gula,
2021-06-01,Gula Pasir,18311.0,Ton,2021,6,train,0.37037612183376917,lap .bln 21 .xlsx,21,Gula,
2021-07-01,Gula Pasir,9090.0,Ton,2021,7,train,0.1742220686817856,lap .bln 21 .xlsx,21,Gula,
2021-08-01,Gula Pasir,7792.0,Ton,2021,8,train,0.14661031713734635,lap .bln 21 .xlsx,21,Gula,
2021-09-01,Gula Pasir,15415.0,Ton,2021,9,train,0.308770857987316,lap .bln 21 .xlsx,21,Gula,
2021-10-01,Gula Pasir,17295.0,Ton,2021,10,train,0.34876322540145,lap .bln 21 .xlsx,21,Gula,
2021-11-01,Gula Pasir,10389.0,Ton,2021,11,train,0.2018550927620835,lap .bln 21 .xlsx,21,Gula,
2021-12-01,Gula Pasir,10986.0,Ton,2021,12,train,0.21455479666965688,lap .bln 21 .xlsx,21,Gula,
2022-01-01,Gula Pasir,4221.0,Ton,2022,1,train,0.07064609158635043,lap .bln 22.xlsx,22,Gula,
2022-02-01,Gula Pasir,2697.0,Ton,2022,2,train,0.03822674693787164,lap .bln 22.xlsx,22,Gula,
2022-03-01,Gula Pasir,2261.0,Ton,2022,3,train,0.028951921303529943,lap .bln 22.xlsx,22,Gula,
2022-04-01,Gula Pasir,3091.0,Ton,2022,4,train,0.0466081260661529,lap .bln 22.xlsx,22,Gula,
2022-05-01,Gula Pasir,3828.0,Ton,2022,5,train,0.062285984993927755,lap .bln 22.xlsx,22,Gula,
2022-06-01,Gula Pasir,2390.0,Ton,2022,6,train,0.031696078429287004,lap .bln 22.xlsx,22,Gula,
2022-07-01,Gula Pasir,3450.0,Ton,2022,7,train,0.0542449664393838,lap .bln 22.xlsx,22,Gula,
2022-08-01,Gula Pasir,3230.0,Ton,2022,8,train,0.04956500855049579,lap .bln 22.xlsx,22,Gula,
2022-09-01,Gula Pasir,2152.0,Ton,2022,9,train,0.026633214894944517,lap .bln 22.xlsx,22,Gula,
2022-10-01,Gula Pasir,2326.0,Ton,2022,10,train,0.030334636134337765,lap .bln 22.xlsx,22,Gula,
2022-11-01,Gula Pasir,1716.0,Ton,2022,11,train,0.017358389260602815,lap .bln 22.xlsx,22,Gula,
2022-12-01,Gula Pasir,1977.0,Ton,2022,12,train,0.02291052111969269,lap .bln 22.xlsx,22,Gula,
2023-01-01,Gula Pasir,1959.25,Ton,2023,1,validation,0.02253293360820286,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-02-01,Gula Pasir,1937.8700000000001,Ton,2023,2,validation,0.02207812679154638,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-03-01,Gula Pasir,2661.88,Ton,2023,3,validation,0.03747965547851825,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-04-01,Gula Pasir,3091.14,Ton,2023,4,validation,0.0466111042211731,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-05-01,Gula Pasir,34374.95,Ton,2023,5,validation,0.7120970742392355,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-06-01,Gula Pasir,2434.5699999999997,Ton,2023,6,validation,0.03264419535250399,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-07-01,Gula Pasir,2301.6899999999996,Ton,2023,7,validation,0.02981750078761563,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-08-01,Gula Pasir,2319.58,Ton,2023,8,validation,0.030198066454125667,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-09-01,Gula Pasir,2228.8,Ton,2023,9,validation,0.028266945648883608,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-10-01,Gula Pasir,6588.5,Ton,2023,10,validation,0.12100882023154304,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-11-01,Gula Pasir,6375.63,Ton,2023,11,validation,0.11648053552332671,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2023-12-01,Gula Pasir,6589.07,Ton,2023,12,validation,0.12102094557698242,rekap ketersediaan 2023.xlsx,Sheet1,Gula Pasir,
2024-01-01,Gula Pasir,89734.83,Ton,2024,1,stress_test,1.8897421066660256,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-02-01,Gula Pasir,3423.8500000000013,Ton,2024,2,stress_test,0.05368868962668191,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-03-01,Gula Pasir,5239.205687837661,Ton,2024,3,stress_test,0.0923059085922891,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-04-01,Gula Pasir,6467.859743594636,Ton,2024,4,stress_test,0.11844249605117142,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-05-01,Gula Pasir,7751.88974359464,Ton,2024,5,stress_test,0.14575707026966642,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-06-01,Gula Pasir,6482.860012411848,Ton,2024,6,stress_test,0.11876158980747394,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-07-01,Gula Pasir,2529.2916790785116,Ton,2024,7,stress_test,0.034659165667286725,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-08-01,Gula Pasir,1575.829743594644,Ton,2024,8,stress_test,0.014376612454913264,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-09-01,Gula Pasir,1090.8678081107746,Ton,2024,9,stress_test,0.0040602422922853786,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-10-01,Gula Pasir,723.9942597236783,Ton,2024,10,stress_test,-0.003744088421344303,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-11-01,Gula Pasir,585.8462059602372,Ton,2024,11,stress_test,-0.006682847848820402,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2024-12-01,Gula Pasir,379.42942101400024,Ton,2024,12,stress_test,-0.011073856308402413,rekap ketersediaan 2024.xlsx,Sheet1,Gula Pasir,
2025-01-01,Bawang Merah,390.5,Ton,2025,1,external_2025,0.046875,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-02-01,Bawang Merah,9682.995086875024,Ton,2025,2,external_2025,3.8181798242187597,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-03-01,Bawang Merah,9464.086997553804,Ton,2025,3,external_2025,3.7293372555007323,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-04-01,Bawang Merah,8985.356997553801,Ton,2025,4,external_2025,3.535047482773458,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-05-01,Bawang Merah,10706.56374694225,Ton,2025,5,external_2025,4.233589183012277,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-06-01,Bawang Merah,8510.9869975538,Ton,2025,6,external_2025,3.342527190565666,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-07-01,Bawang Merah,8665.786997553801,Ton,2025,7,external_2025,3.4053518658903417,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-08-01,Bawang Merah,11603.483746942253,Ton,2025,8,external_2025,4.5975989232720185,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-09-01,Bawang Merah,10318.1469975538,Ton,2025,9,external_2025,4.07595251524099,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-10-01,Bawang Merah,14458.68374694225,Ton,2025,10,external_2025,5.756365157038251,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-11-01,Bawang Merah,3636.43674938845,Ton,2025,11,external_2025,1.364219459979079,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-12-01,Bawang Merah,8680.0,Ton,2025,12,external_2025,3.4111201298701297,rekap ketersediaan 2025(2).xlsx,Sheet2,Bawang Merah,Nilai kanonik dari Sheet2 rekap.
2025-01-01,Beras,72891.6703,Ton,2025,1,external_2025,1.2884560939762824,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-02-01,Beras,70968.40045489,Ton,2025,2,external_2025,1.2417472957539986,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-03-01,Beras,71483.1132808823,Ton,2025,3,external_2025,1.2542476828384335,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-04-01,Beras,80064.25328088223,Ton,2025,4,external_2025,1.4626504391111708,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-05-01,Beras,82262.62406066229,Ton,2025,5,external_2025,1.516040376790269,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-06-01,Beras,83298.577799449,Ton,2025,6,external_2025,1.541199692980682,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-07-01,Beras,77716.82495955875,Ton,2025,7,external_2025,1.4056404693033713,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-08-01,Beras,74282.0811994487,Ton,2025,8,external_2025,1.3222238059349227,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-09-01,Beras,88316.54273733665,Ton,2025,9,external_2025,1.663066685470695,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-10-01,Beras,74868.1256438926,Ton,2025,10,external_2025,1.3364565625990066,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-11-01,Beras,80595.5651287786,Ton,2025,11,external_2025,1.4755539523439076,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-12-01,Beras,81386.56,Ton,2025,12,external_2025,1.4947641635000173,rekap ketersediaan 2025(2).xlsx,Sheet2,Beras Premium + Beras Medium,Beras Total = Premium + Medium; nilai kanonik dari Sheet2 rekap.
2025-01-01,Daging Ayam Ras,1516.96,Ton,2025,1,external_2025,0.08342111395945002,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-02-01,Daging Ayam Ras,8020.011397446514,Ton,2025,2,external_2025,1.5989306449420913,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-03-01,Daging Ayam Ras,9176.532747755464,Ton,2025,3,external_2025,1.8684532155104787,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-04-01,Daging Ayam Ras,9602.462747755468,Ton,2025,4,external_2025,1.967714459975639,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-05-01,Daging Ayam Ras,21337.573434694335,Ton,2025,5,external_2025,4.7025340094836485,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-06-01,Daging Ayam Ras,17854.61274775547,Ton,2025,6,external_2025,3.8908442665475342,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-07-01,Daging Ayam Ras,20941.092747755472,Ton,2025,7,external_2025,4.610135806981,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-08-01,Daging Ayam Ras,28912.583434694337,Ton,2025,8,external_2025,6.4678591085281605,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-09-01,Daging Ayam Ras,22430.54274775547,Ton,2025,9,external_2025,4.957246037696451,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-10-01,Daging Ayam Ras,33938.243434694334,Ton,2025,10,external_2025,7.63906861680129,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-11-01,Daging Ayam Ras,9798.08068693887,Ton,2025,11,external_2025,2.0133024206336216,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-12-01,Daging Ayam Ras,20638.620000000003,Ton,2025,12,external_2025,4.539645770216733,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Ayam Ras,Nilai kanonik dari Sheet2 rekap.
2025-01-01,Daging Sapi/Kerbau,293.39,Ton,2025,1,external_2025,-0.09724506827813745,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-02-01,Daging Sapi/Kerbau,2920.4844891373145,Ton,2025,2,external_2025,1.6694555967745353,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-03-01,Daging Sapi/Kerbau,2709.1656378008165,Ton,2025,3,external_2025,1.5273453084929156,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-04-01,Daging Sapi/Kerbau,2601.6156378008163,Ton,2025,4,external_2025,1.4550187677795627,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-05-01,Daging Sapi/Kerbau,3629.4270472510198,Ton,2025,5,external_2025,2.1462139676981935,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-06-01,Daging Sapi/Kerbau,2563.225637800815,Ton,2025,6,external_2025,1.4292017905783938,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-07-01,Daging Sapi/Kerbau,2380.175637800815,Ton,2025,7,external_2025,1.3061020855334915,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-08-01,Daging Sapi/Kerbau,3117.5570472510176,Ton,2025,8,external_2025,1.8019853633751428,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-09-01,Daging Sapi/Kerbau,2654.7456378008146,Ton,2025,9,external_2025,1.4907482806396306,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-10-01,Daging Sapi/Kerbau,4227.757047251018,Ton,2025,10,external_2025,2.5485862513339006,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-11-01,Daging Sapi/Kerbau,1330.2614094502037,Ton,2025,11,external_2025,0.6000429113602795,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-12-01,Daging Sapi/Kerbau,3295.85,Ton,2025,12,external_2025,1.9218859910450934,rekap ketersediaan 2025(2).xlsx,Sheet2,Daging Sapi/ Kerbau,Nama dinormalisasi; nilai kanonik dari Sheet2 rekap.
2025-01-01,Gula Pasir,1475.0500000000002,Ton,2025,1,external_2025,0.012232771745477516,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
2025-02-01,Gula Pasir,5893.412160389776,Ton,2025,2,external_2025,0.10622253923857033,rekap ketersediaan 2025(2).xlsx,Sheet2,Gula Pasir,Nilai kanonik dari Sheet2 rekap.
